nome,texto,data_post,palavra_chave,is_palavrao,cidade,sentiment,id_ref
@OficialNFA,"ACONTECEU EM INDAIATUBA: TRÊS MOTOS DA GUARDA CIVIL SÃO ATINGIDAS POR CARRO NA MANHÃ DESTE SÁBADO.

Veja vídeo da câmera de segurança do momento das colisões. O acidente aconteceu na Avenida Francisco de Paula Leite e deixou quatro pessoas feridas.",2024-04-27 16:32:28,seguranca,False,Indaiatuba,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.D1B92F226D58CFBF78F26699F6B73EDA.e.12052
@acidadeoncps,"Vídeo: motorista atropela três guardas municipais em Indaiatuba

Homem apresentava sinais de embriaguez e foi detido; câmeras de segurança flagraram o crime

#indaiatuba #acidente #guardamunicipal",2024-04-27 16:04:34,seguranca,False,Indaiatuba,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.D1B92F226D58CFBF78F26699F6B73EDA.e.12053
@mjmmarcio, Notícias preocupantes em Indaiatuba! Homem com sinais de embriaguez atropela três guardas municipais. A segurança dos profissionais que nos protegem diariamente deve ser prioridade. #SegurançaPública #Indaiatuba #ResponsabilidadeSocial :,2024-04-27 13:40:19,seguranca,False,Indaiatuba,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.D1B92F226D58CFBF78F26699F6B73EDA.e.12054
@acidadeoncps,"Vídeo: motorista atropela três guardas municipais em Indaiatuba

Homem apresentava sinais de embriaguez e foi detido; câmeras de segurança flagraram o crime

#indaiatuba #acidente #guardamunicipal",2024-04-27 16:04:34,seguranca,False,Indaiatuba,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.D1B92F226D58CFBF78F26699F6B73EDA.e.12138
@mjmmarcio, Notícias preocupantes em Indaiatuba! Homem com sinais de embriaguez atropela três guardas municipais. A segurança dos profissionais que nos protegem diariamente deve ser prioridade. #SegurançaPública #Indaiatuba #ResponsabilidadeSocial :,2024-04-27 13:40:19,seguranca,False,Indaiatuba,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.D1B92F226D58CFBF78F26699F6B73EDA.e.12139
@fael9001,"atenção polícia, os suspeitos podem ser encontrados em Indaiatuba 
@leitao_silva
 em Ubatuba 
@RogerRezende
 e em ouro preto mesmo @kayranOP",2024-04-27 01:38:41,policia,False,Indaiatuba,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.D1B92F226D58CFBF78F26699F6B73EDA.e.12140
@Vitin77daShopee,"MT foda saber o primeiro crime de Indaiatuba, Ana Linda sabe MT",2024-04-26 03:04:34,crime,True,Indaiatuba,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.D1B92F226D58CFBF78F26699F6B73EDA.e.12141
@canalbicananuca,"Indaiatuba talvez, colado no Viracopos e consequentemente em Campias, além de estar a 1 hora de São Paulo.

Ótimos índices de segurança , ponto relativamente negativo é o custo de aluguel/compra de imóveis.",2024-04-25 20:18:12,seguranca,False,Indaiatuba,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.D1B92F226D58CFBF78F26699F6B73EDA.e.12142
@jornalcorreio_,Justiça proíbe Toyota de tirar equipamentos da fábrica em Indaiatuba com presença da Polícia -  https://correiodointerior.com.br/justica-proibe-toyota-de-tirar-equipamentos-da-fabrica-em-indaiatuba-com-presenca-da-policia/…,2024-04-25 12:46:03,policia,False,Indaiatuba,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.D1B92F226D58CFBF78F26699F6B73EDA.e.12143
@biggsdasilva,Da série de coisas que eu gosto muito e conheço bizarramente e o pessoal acha que é sacanagem : proibidão em geral (crime e putaria),2024-04-22 21:26:47,crime,True,Indaiatuba,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.D1B92F226D58CFBF78F26699F6B73EDA.e.12144
@biggsdasilva,"Buraco da estação padre miguel.
 É basicamente um atalho, mas é melhor andar mais, viu? antigamente era uma crackolandia, e meio que ainda é escondida (apesar de ter placa dizendo que é proibido usar drogas posta ali possivelmente pelo crime).",2024-04-19 12:21:22,crime,False,Indaiatuba,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.D1B92F226D58CFBF78F26699F6B73EDA.e.12145
@biggsdasilva,"Eles iam continuar passando vergonha prq os cara odeia policia, trabalho, patria e religião, mas eram anti comunista mermo.",2024-04-18 23:22:05,policia,False,Indaiatuba,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.D1B92F226D58CFBF78F26699F6B73EDA.e.12146
@MariaSalomFari3,"Se não tem segurança pública, em Jundiaí cada um defende o seu como pode, ",2024-11-05 13:10:15,seguranca,False,Jundiaí,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.DF8167A5DB07E48D86381CA60D9786C7.e.12318
@SEGPORTEMFOCO,"PCC USA ROTA FERROVIÁRIA PARA TRANSPORTAR COCAÍNA DO INTERIOR AO PORTO DE SANTOS
Polícia Civil investiga como PCC usa Ferrovia Santos-Jundiaí para driblar fiscalização nas rodovias e levar cocaína ao porto para exportação

Link:
https://segurancaportuariaemfoco.com.br/2024/10/pcc-usa-rota-ferroviaria-para.html…",2024-11-04 20:55:49,policia,False,Jundiaí,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.DF8167A5DB07E48D86381CA60D9786C7.e.12319
@EliasFaioli,"@fabiolacidral
 tenho muita simpatia ou tinha por você. Até você menosprezar  uma pessoa porwue passou a ser motorista de uber eu já fiz uber aqui em Jundiaí, e posso garantir se não fosse a segurança de merda deste país ficaria por mais tempo. Vc defende bandidos, esquerda. Lixo",2024-11-04 11:20:18,seguranca,True,Jundiaí,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.DF8167A5DB07E48D86381CA60D9786C7.e.12320
@jeonginflu,"altura: 1,54 (c parece mo baixa rs
sexualidade: acho q hétero 
estado civil: sampa? (Jundiai pra ser mais específica)
idade: 23? 
golpe ou gado: gado kk ;-;",2024-11-02 00:20:27,golpe,False,Jundiaí,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.DF8167A5DB07E48D86381CA60D9786C7.e.12321
@SEGPORTEMFOCO,"POLÍCIA DESCOBRE ESQUEMA DE TRANSPORTE DE DROGAS POR TREM ATÉ O PORTO DE SANTOS
Os agentes encontraram 216 kg de cocaína. A droga seria entregue em Jundiaí e transportada em um trem até o Porto de Santos
#portodesantos #policiacivil #policiacivilsp

Link:
https://segurancaportuariaemfoco.com.br/2024/10/ibama-fiscaliza-navios-de-carga-no.html…",2024-10-26 19:20:46,policia,False,Jundiaí,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.DF8167A5DB07E48D86381CA60D9786C7.e.12421
@botujuruonline,JUNDIAÍ: Homem sofre tentativa de homicídio no Terminal Central de Jundiaí,2024-10-25 03:52:29,homicidio,False,Jundiaí,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.DF8167A5DB07E48D86381CA60D9786C7.e.12422
@SeebJundiai,"Reportagem chama de “déficit” investimentos em tecnologia e segurança nacional e, ainda, deixa de fora de levantamento as maiores empresas públicas do país.",2024-10-24 17:42:35,seguranca,False,Jundiaí,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.DF8167A5DB07E48D86381CA60D9786C7.e.12423
@CeliaNacarato,"Para de sonhar, 
@tarcisiogdf
 Aqui em Jundiai é uma vergonha vc apoiar Parimoschi, ladrão, corrupto! Até ontem eram Doria, oportunistas, vigaristas, associados as velhas raposas da politica, a mais de 30 anos no poder!  Assista este video.",2024-10-24 11:50:34,ladrao,False,Jundiaí,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.DF8167A5DB07E48D86381CA60D9786C7.e.12424
@CeliaNacarato,"Para de sonhar, 
@tarcisiogdf
 Aqui em Jundiai é uma vergonha vc apoiar Parimoschi, ladrão, corrupto! Até ontem eram Doria, oportunistas, vigaristas, velhas raposas da politica, a mais de 30 anos no poder! 
Assista este video...",2024-10-24 11:07:41,ladrao,False,Jundiaí,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.DF8167A5DB07E48D86381CA60D9786C7.e.12425
@amizadejundcity,"Ouvi de uma coisa ( crente daqueles terrivel), bandido  bom é  bandido morto ( detalhe o filho ex presidiário), questionei inclusive seu filho ? Resposta, não ele aceitou a Jesus na cadeia esta liberto. Moral  da história é bandido, mas, se converteu nao é mais bandido?",2024-10-23 02:05:29,bandido,False,Jundiaí,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.DF8167A5DB07E48D86381CA60D9786C7.e.12426
@g1sorocaba,Pai denuncia a ex-esposa e namorado dela após filho de 3 anos aparecer com manchas roxas e arranhões pelo corpo http://glo.bo/40fjoid #g1 #Jundiaí,2024-10-22 20:52:44,denuncia,False,Jundiaí,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.DF8167A5DB07E48D86381CA60D9786C7.e.12427
@g1sorocaba,Hospital de Jundiaí afasta segurança suspeito de agredir paciente http://glo.bo/3NwIjGu #g1 #Jundiaí,2024-10-21 18:19:45,seguranca,False,Jundiaí,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.DF8167A5DB07E48D86381CA60D9786C7.e.12428
@jvictorjundiai,"MAIS UMA VITÓRIA CONTRA A CRUELDADE! Conseguimos junto à polícia civil identificar os responsáveis que abandonaram de forma cruel um animal amarrado no portão em casa abandonada na última semana aqui em Jundiaí, os responsáveis se mudaram para Campinas. A MEL FOI RESGATADA!",2024-10-20 20:35:15,policia,False,Jundiaí,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.DF8167A5DB07E48D86381CA60D9786C7.e.12429
@Metropoles," PCC usa rota ferroviária para transportar cocaína do interior ao porto

Polícia de SP investiga como PCC usa Ferrovia Santos-Jundiaí para driblar fiscalização nas rodovias e levar cocaína ao porto para exportação

Leia: https://curt.link/RAgZk",2024-10-18 17:45:00,policia,False,Jundiaí,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.DF8167A5DB07E48D86381CA60D9786C7.e.12430
@DetranSPOficial,"Em Jundiaí, Detran-SP e Polícia Civil apreenderam mais de 500 peças veiculares recondicionadas, vendidas ilegalmente. O proprietário do estabelecimento foi autuado por crimes contra as relações de consumo, conforme a Lei 8.137/90.",2024-10-16 17:51:57,policia,False,Jundiaí,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.DF8167A5DB07E48D86381CA60D9786C7.e.12431
@g1sorocaba, Polícia apreende peças de veículos vendidas irregularmente em loja de Jundiaí http://glo.bo/3YrKlhB #g1 #Jundiaí,2024-10-16 16:57:51,policia,False,Jundiaí,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.DF8167A5DB07E48D86381CA60D9786C7.e.12432
@g1sorocaba,Polícia recupera carga milionária de luminárias e prende suspeitos em Jundiaí http://glo.bo/489MAJl #g1 #Jundiaí,2024-10-14 20:09:32,policia,False,Jundiaí,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.DF8167A5DB07E48D86381CA60D9786C7.e.12433
@Dripterbr23,"Segunda feira 07:30, e um fdp de polícia rodoviária parando os veículos em uma das rodovias mais movimentada de Jundiai",2024-10-14 10:37:03,policia,True,Jundiaí,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.DF8167A5DB07E48D86381CA60D9786C7.e.12434
@portal6noticias,"Forte chuva em Anápolis derruba árvore sobre carro na praça Manoel Demóstenes, no Jundiaí

Em vídeo obtido pelo Portal 6, veículo aparece com alarme disparado, enquanto temporal acontece

Leia: https://bit.ly/3YkgnMa",2024-10-13 21:31:44,alarme,False,Jundiaí,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.DF8167A5DB07E48D86381CA60D9786C7.e.12435
@RNoticiaz,"Uma quadrilha foi presa por furto em farmácias da cidade de Jundiaí e dentre os presos, estavam duas mulheres, todos moradores da capital paulista.

https://redenoticiaz.com.br/blog/2024/10/10/quadrilha-e-presa-por-furto-em-farmacias-de-jundiai…",2024-10-10 22:09:24,furto,False,Jundiaí,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.DF8167A5DB07E48D86381CA60D9786C7.e.12598
@diogorized,"Mãe procura a polícia após criança autista ser expulsa de escola e denuncia supostas agressões de auxiliar: 'Estou destruída' | por Diogo Del Cistia*, g1 Sorocaba e Jundiaí",2024-10-10 13:31:46,policia,False,Jundiaí,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.DF8167A5DB07E48D86381CA60D9786C7.e.12599
@MarPetrucelli,"Vítimas enterradas vivas: os detalhes de um “tribunal” do PCC em SP

Local  do “tribunal do crime do PCC”, em Jundiaí, foi descoberto após corpos  serem encontrados em covas rasas próximas à tubulação de água",2024-09-26 10:20:32,crime,False,Jundiaí,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.DF8167A5DB07E48D86381CA60D9786C7.e.12600
@RecordNewsInt,"Um avião que está registrado no nome de uma empresa que pertence a Gusttavo Lima foi apreendido pela Polícia Civil da cidade de São Paulo enquanto passava por uma manutenção em Jundiaí (SP). 
--
Veja este e outros conteúdos na #RECORDNEWSINTERN...",2024-09-05 15:00:23,policia,False,Jundiaí,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.DF8167A5DB07E48D86381CA60D9786C7.e.12601
@otempo,"Gusttavo Lima tem avião apreendido na mesma operação que prendeu Deolane Bezerra

A aeronave foi recolhida pela Polícia Civil de São Paulo enquanto passava por manutenção no aeroporto de Jundiaí , no interior do estado",2024-09-04 14:29:03,policia,False,Jundiaí,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.DF8167A5DB07E48D86381CA60D9786C7.e.12602
@Pojundiai,"Como sempre esquerdotários defendendo a guilhotina que vai lhes cortar o pescoço.
O fato, é que no Brasil, o que o STF está fazendo é ilegal,  crime constitucional e também contra o Marco civil da internet.
As leis estão ao lado de Musk mas os juízes estão contra as leis.",2024-09-03 09:15:32,crime,False,Jundiaí,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.DF8167A5DB07E48D86381CA60D9786C7.e.12603
@SEPDhandy,"ASSALTO EM JUNDIAI 
KKKKKKKKKKKKKKKKKKKKKKKKK

ESTAMOS SENDO ASSALTADOS !",2024-09-01 14:17:30,assalto,False,Jundiaí,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.DF8167A5DB07E48D86381CA60D9786C7.e.12604
@gabrielsexosexo,"sim, aqui em Jundiaí só se fala disso. todo dia a gente acorda e pergunta pros vizinho ""sera que a polícia ja deu cabo na Alana?"", até hoje nada, mas tome cuidado Alana",2024-09-01 13:43:17,policia,False,Jundiaí,positive,f.7202293C1835BC80EEA6A443BEE1A425.d.DF8167A5DB07E48D86381CA60D9786C7.e.12605
@Pojundiai,"Todos. 
@alexandre
 por crime contra a constituição e os demais pro prevaricação.",2024-08-31 12:03:28,crime,False,Jundiaí,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.DF8167A5DB07E48D86381CA60D9786C7.e.12606
@Pojundiai,"@alexandre
 voltou à idade média, onde o crime era impessoal e poderia e um irmão poderia pagar pelo crime de outro.",2024-08-31 00:31:17,crime,False,Jundiaí,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.DF8167A5DB07E48D86381CA60D9786C7.e.12607
@g1sorocaba, Mãe denuncia casal de cuidadores suspeitos de assediar crianças em Jundiaí http://glo.bo/4g93fk7 #g1 #Jundiaí,2024-08-30 10:26:54,denuncia,False,Jundiaí,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.DF8167A5DB07E48D86381CA60D9786C7.e.12608
@Akitaa3,VÍDEO: homem persegue e agarra mulher em viela de Jundiaí; polícia investiga o caso http://dlvr.it/TCXPCF,2024-08-29 18:16:33,policia,False,Jundiaí,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.DF8167A5DB07E48D86381CA60D9786C7.e.12609
@g1sorocaba,VÍDEO: homem persegue e agarra mulher em viela de Jundiaí; polícia investiga o caso http://glo.bo/3Z2jp8E #g1 #Jundiaí,2024-08-29 18:15:27,policia,False,Jundiaí,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.DF8167A5DB07E48D86381CA60D9786C7.e.12610
@matthewcomuna,jundiai na cena do crime,2024-08-29 12:49:11,crime,False,Jundiaí,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.DF8167A5DB07E48D86381CA60D9786C7.e.12611
@jvalente60,"Juíza de Sorocaba é afastada por publicações homofóbicas, racistas e com ataques a eleitores de Lula: 'Cúmplices de um ladrão' | Sorocaba e Jundiaí | G1",2024-08-29 01:25:55,ladrao,False,Jundiaí,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.DF8167A5DB07E48D86381CA60D9786C7.e.12612
@Marta2805,"Bom Dia Wesley!!Em Jundiaí estão gastando os tubos em propaganda eleitoral, com problema na polícia que não aparece,hospitais, em tudo. Barulho de vizinho que não se tem aquém recorrer.  Um horror!!",2024-08-28 13:13:17,policia,False,Jundiaí,positive,f.7202293C1835BC80EEA6A443BEE1A425.d.DF8167A5DB07E48D86381CA60D9786C7.e.12717
@LuisCosta_LC,"Sentado no hall do ibisbudget de Jundiaí a uma hora... Roubando as músicas da playlist.
Yep, sou ladrão de playlists, admito.",2024-08-24 13:41:55,ladrao,False,Jundiaí,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.DF8167A5DB07E48D86381CA60D9786C7.e.12718
@luizbaldinotti2,"Como uma cidade como São Paulo pode querer eleger um bandido é completamente idiota ,não fala coisa com coisa,já foi assaltante de banco,vende cursos picaretas na internet,se diz couche e  é acusado de causar a morte de uma de suas alunas,numa escalada em jundiai",2024-08-23 21:43:45,bandido,False,Jundiaí,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.DF8167A5DB07E48D86381CA60D9786C7.e.12719
@larijustlari,"Esta com incendio em
 jundiai
Ribeirao preto
E num canavial tb em alguma cidade do interior

Tudo hoje, agora, AO MESMO TEMPO, isso nao é acidente ISSO É CRIME",2024-08-23 20:35:40,crime,False,Jundiaí,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.DF8167A5DB07E48D86381CA60D9786C7.e.12720
@TVSorocaba_SBT,"Polícia apreende suplementos falsificados que eram vendidos em Jundiaí

O responsável pelos crimes foi preso em flagrante e poderá responder por crimes contra a saúde pública.",2024-08-22 19:32:54,policia,False,Jundiaí,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.DF8167A5DB07E48D86381CA60D9786C7.e.12721
@dmarcansolla,"A polícia federal precisa reabrir posto de passaporte aqui em Jundiaí, isso tá insalubre",2024-08-22 18:22:32,policia,False,Jundiaí,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.DF8167A5DB07E48D86381CA60D9786C7.e.12722
@TVSorocaba_SBT,"Fatec de Jundiaí tem prejuízo de mais de R$ 100 mil após furto de computadores

O caso foi registrado como furto no 1º DP de Jundiaí, que solicitou perícia ao local.",2024-08-22 13:37:55,furto,False,Jundiaí,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.DF8167A5DB07E48D86381CA60D9786C7.e.12723
@PortalAtanews,Polícia Civil apreende 500 kg de suplementos alimentares falsificados em Jundiaí,2024-08-22 10:31:47,policia,False,Jundiaí,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.DF8167A5DB07E48D86381CA60D9786C7.e.12724
@swingingleaves,"eu citando freud/complexo de édipo na redação sobre  séries true crime/banalização da violência na redação de jundiaí e cá estou eu entre o luxo e lama, sem saber se eu vou ser salvo pela ousadia ou ser zerado por fuga do tema principal.",2024-08-18 15:30:09,crime,False,Jundiaí,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.DF8167A5DB07E48D86381CA60D9786C7.e.12725
@JHBERGSANTOS,Na região de Jundiaí a Polícia e o MP fizeram operação para apurar venda de sentenças para o PCC.,2024-08-17 14:57:41,policia,False,Jundiaí,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.DF8167A5DB07E48D86381CA60D9786C7.e.12726
@Marta2805,"Não  se engane. Eu não  voto em Sp, mas se votasse, não  sou a favor de nenhum candidato. Aqui em Jundiaí está  pior ainda, só tem um e é um horror,  não vi fazer uma moradia, melhorar os hospitais,  polícia . Nada. Se tiver eleição nem saio de casa.",2024-08-16 19:59:31,policia,False,Jundiaí,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.DF8167A5DB07E48D86381CA60D9786C7.e.12727
@g1sorocaba, Idoso procura a polícia para denunciar homem suspeito de se passar por mecânico para aplicar golpe http://glo.bo/3WLPezO #g1 #Jundiaí,2024-08-15 16:31:22,policia,False,Jundiaí,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.DF8167A5DB07E48D86381CA60D9786C7.e.12728
@unicornsinner,cara triste pensar q Jundiaí tem dezenas de cachoeiras e todas proibidas e guardadas por polícia por conta dos macumbeiros q sujavam tudo com vela e etc,2024-08-15 05:17:39,policia,False,Jundiaí,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.DF8167A5DB07E48D86381CA60D9786C7.e.12729
